customer_id,total_revenue,n_invoices,avg_aov,last_purchase_date
13549.0,918.2,51,131.17142857142858,2011-11-14 09:20:00
13551.0,91.8,4,91.8,2011-01-24 14:46:00
13552.0,3740.07,109,311.6725,2011-10-04 15:19:00
13555.0,4149.28,136,1037.32,2011-09-27 12:36:00
13557.0,584.06,34,292.03,2011-11-11 15:24:00
13558.0,605.06,175,151.265,2011-12-04 11:24:00
13560.0,174.37,33,174.37,2011-12-02 13:11:00
13561.0,141.86,14,141.86,2011-05-08 12:39:00
13562.0,1799.33,82,599.7766666666666,2011-09-19 10:51:00
13563.0,777.53,49,388.765,2011-09-16 14:45:00
13564.0,1749.02,83,583.0066666666667,2011-07-18 14:33:00
13565.0,240.22,38,120.11,2011-11-20 14:33:00
13566.0,874.71,176,437.355,2011-10-30 11:59:00
13568.0,192.85,44,192.85,2011-06-19 14:42:00
13569.0,373.75,85,186.875,2011-11-22 13:07:00
13570.0,239.49,27,239.49,2011-04-10 13:36:00
13571.0,2092.32,341,174.36,2011-11-27 10:47:00
13572.0,1384.25,33,1384.25,2011-05-18 11:59:00
13573.0,294.4,26,147.2,2011-10-20 14:33:00
13575.0,732.0699999999999,46,146.414,2011-11-16 13:14:00
13576.0,6717.34,126,373.18555555555554,2011-11-29 15:34:00
13577.0,1687.6,83,421.9,2011-11-14 15:19:00
13579.0,467.03999999999996,23,233.51999999999998,2011-11-25 08:41:00
13581.0,118.0,10,118.0,2011-02-03 14:41:00
13583.0,781.03,53,781.03,2011-07-07 10:40:00
13584.0,142.4,24,142.4,2011-02-06 12:49:00
13587.0,712.4,8,712.4,2011-10-07 12:31:00
13588.0,2478.95,174,275.43888888888887,2011-11-24 10:42:00
13589.0,379.65,21,189.825,2011-11-25 12:10:00
13590.0,1981.92,87,330.32,2011-11-28 12:54:00
13591.0,1117.1299999999999,58,372.3766666666666,2011-10-06 12:26:00
13592.0,247.95999999999998,16,61.989999999999995,2011-11-04 09:49:00
13593.0,2037.0800000000002,128,407.41600000000005,2011-08-23 13:35:00
13594.0,396.97,26,396.97,2011-10-18 10:19:00
13596.0,697.04,166,348.52,2011-12-04 12:01:00
13598.0,180.17,40,180.17,2011-10-23 14:28:00
13599.0,5153.67,247,245.41285714285715,2011-12-08 16:10:00
13600.0,219.52,19,219.52,2011-01-31 15:27:00
13601.0,693.3199999999999,99,346.65999999999997,2011-10-25 17:31:00
13602.0,428.89,23,428.89,2011-10-06 11:47:00
13603.0,164.34,27,164.34,2011-11-13 15:57:00
13606.0,280.53999999999996,43,93.51333333333332,2011-11-10 17:46:00
13607.0,678.01,98,678.01,2011-10-30 16:17:00
13610.0,1131.8799999999999,226,161.69714285714284,2011-11-27 15:38:00
13611.0,1171.8000000000002,74,390.6000000000001,2011-09-11 14:51:00
13614.0,1610.46,201,402.615,2011-11-15 14:47:00
13615.0,417.69,23,417.69,2011-01-25 08:21:00
13617.0,544.1800000000001,44,181.39333333333335,2011-10-30 13:50:00
13618.0,177.34,13,177.34,2011-06-19 11:09:00
13621.0,213.85,19,213.85,2011-08-15 08:26:00
13623.0,747.78,81,149.55599999999998,2011-11-09 12:00:00
13626.0,257.23,19,257.23,2011-04-01 10:05:00
13627.0,1638.47,92,327.694,2011-10-11 14:20:00
13629.0,7792.36,59,708.3963636363636,2011-11-16 13:21:00
13630.0,2031.78,71,290.2542857142857,2011-12-04 15:16:00
13631.0,3070.42,11,279.1290909090909,2011-09-01 09:57:00
13632.0,2121.27,146,424.254,2011-11-15 10:51:00
13634.0,1575.1599999999999,188,315.032,2011-11-06 13:40:00
13635.0,1071.03,62,1071.03,2011-10-03 10:55:00
13636.0,949.12,63,189.824,2011-11-03 10:30:00
13637.0,810.5,101,270.1666666666667,2011-10-18 13:32:00
13638.0,122.64,8,122.64,2011-11-24 10:38:00
13639.0,1033.34,40,1033.34,2011-09-26 13:36:00
13642.0,354.8,66,354.8,2011-05-08 12:34:00
13643.0,519.44,28,173.14666666666668,2011-11-08 15:37:00
13644.0,2624.26,146,656.065,2011-11-23 14:07:00
13645.0,252.1,5,252.1,2011-08-11 16:11:00
13647.0,1678.1200000000001,79,419.53000000000003,2011-11-30 12:00:00
13649.0,346.6,23,173.3,2011-03-28 11:51:00
13650.0,1836.34,96,306.0566666666667,2011-11-23 12:22:00
13651.0,94.2,6,47.1,2011-11-04 14:59:00
13652.0,1095.08,63,365.02666666666664,2011-10-25 08:51:00
13654.0,2707.33,166,451.22166666666664,2011-10-27 16:24:00
13655.0,932.97,56,466.485,2011-08-17 14:25:00
13656.0,379.65,49,189.825,2011-06-28 10:31:00
13657.0,382.14,16,191.07,2011-11-29 12:32:00
13658.0,2639.17,108,527.8340000000001,2011-11-30 10:13:00
13659.0,1573.2,104,786.6,2011-05-18 12:37:00
13662.0,897.76,53,299.25333333333333,2011-09-15 12:04:00
13663.0,189.47,13,189.47,2011-06-13 15:44:00
13666.0,84.65,12,28.21666666666667,2011-10-10 15:39:00
13667.0,305.02,87,305.02,2011-07-13 15:42:00
13668.0,6363.59,470,303.02809523809526,2011-12-07 12:11:00
13669.0,218.54999999999998,9,109.27499999999999,2011-10-20 09:32:00
13670.0,349.7,25,349.7,2011-09-25 15:25:00
13672.0,186.39000000000001,6,93.19500000000001,2011-02-11 13:53:00
13673.0,396.91999999999996,65,198.45999999999998,2011-11-21 12:11:00
13675.0,486.82000000000005,25,243.41000000000003,2011-07-11 12:57:00
13678.0,232.6,16,232.6,2011-07-11 10:14:00
13680.0,3722.42,195,930.605,2011-12-08 13:47:00
13681.0,827.83,57,206.9575,2011-11-22 11:13:00
13682.0,59.5,3,59.5,2011-06-05 14:06:00
13684.0,67.23,30,67.23,2011-02-27 10:13:00
13685.0,3119.44,39,445.63428571428574,2011-12-07 11:41:00
13686.0,72.0,8,72.0,2011-06-10 09:10:00
13689.0,910.0,6,910.0,2011-10-07 13:21:00
13690.0,172.25,9,172.25,2011-10-11 15:03:00
13692.0,1488.3200000000002,53,496.10666666666674,2011-11-15 11:17:00
13694.0,65039.62,568,1300.7924,2011-12-06 09:32:00
13695.0,2504.13,90,166.942,2011-11-08 14:26:00
13697.0,151.29999999999998,12,151.29999999999998,2011-11-01 09:14:00
13699.0,308.58000000000004,14,308.58000000000004,2011-07-07 16:51:00
13700.0,2265.12,197,226.512,2011-11-13 13:00:00
13703.0,99.5,1,99.5,2011-01-25 13:10:00
13704.0,2308.06,134,256.4511111111111,2011-12-04 15:13:00
13705.0,711.86,28,237.28666666666666,2011-12-02 12:32:00
13706.0,330.79,20,330.79,2011-02-10 09:21:00
13707.0,806.41,48,403.205,2011-03-17 18:03:00
13708.0,296.88,51,296.88,2011-03-13 13:46:00
13709.0,6328.05,336,486.7730769230769,2011-12-06 10:28:00
13710.0,180.48,8,180.48,2011-11-08 08:16:00
13711.0,252.06,13,126.03,2011-05-05 10:31:00
13712.0,228.84,10,228.84,2011-04-07 12:33:00
13715.0,1079.3400000000001,105,215.86800000000002,2011-03-03 19:21:00
13716.0,138.28,21,138.28,2011-03-15 13:49:00
13717.0,1445.01,102,240.835,2011-11-07 14:13:00
13718.0,306.55,12,153.275,2011-04-07 13:24:00
13719.0,1041.68,60,208.336,2011-11-24 15:26:00
13720.0,799.9,43,199.975,2011-08-15 12:46:00
13721.0,524.14,28,524.14,2011-11-03 14:05:00
13722.0,2375.41,85,791.8033333333333,2011-07-31 12:44:00
13723.0,199.85,6,199.85,2011-05-06 17:04:00
13725.0,1980.56,104,247.57,2011-10-21 10:03:00
13726.0,1079.66,42,539.83,2011-11-01 10:49:00
13727.0,333.48,20,166.74,2011-11-11 09:46:00
13728.0,1016.14,63,169.35666666666665,2011-11-03 10:49:00
13730.0,752.6,43,376.3,2011-07-27 08:35:00
13731.0,610.59,38,305.295,2011-05-04 14:33:00
13732.0,491.86,33,491.86,2011-11-11 15:49:00
13735.0,2885.24,196,721.31,2011-11-15 11:14:00
13736.0,731.9,191,365.95,2011-12-04 15:19:00
13737.0,339.59999999999997,30,339.59999999999997,2011-05-23 16:32:00
13739.0,216.9,3,216.9,2011-11-21 13:35:00
13740.0,350.75,23,350.75,2011-04-13 10:32:00
13741.0,668.4300000000001,34,222.81000000000003,2011-09-29 09:19:00
13742.0,3131.02,321,260.91833333333335,2011-11-23 11:07:00
13743.0,1341.6,41,191.65714285714284,2011-12-07 10:09:00
13744.0,1156.36,72,578.18,2011-09-05 15:19:00
13745.0,300.04,25,300.04,2011-06-30 16:43:00
13747.0,79.6,1,79.6,2010-12-01 10:37:00
13748.0,948.25,28,189.65,2011-09-05 09:45:00
13750.0,1647.26,24,329.452,2011-10-17 12:16:00
13751.0,296.25,9,296.25,2011-02-24 15:56:00
13752.0,1186.2800000000002,76,197.71333333333337,2011-08-07 14:16:00
13753.0,741.26,35,741.26,2011-02-25 12:48:00
13754.0,282.6,12,141.3,2011-07-11 11:51:00
13755.0,2161.35,342,240.14999999999998,2011-12-06 12:26:00
13756.0,5189.52,142,370.68,2011-12-07 16:44:00
13758.0,3190.55,117,455.79285714285714,2011-11-28 11:11:00
13759.0,659.4100000000001,25,329.70500000000004,2011-11-06 14:47:00
13760.0,286.79,57,143.395,2011-10-16 16:13:00
13761.0,1070.6499999999999,70,535.3249999999999,2011-10-20 14:01:00
13762.0,306.72,7,306.72,2011-05-05 09:15:00
13763.0,1714.96,15,1714.96,2011-10-07 15:13:00
13764.0,1521.76,208,507.25333333333333,2011-09-30 12:03:00
13767.0,17220.36,368,465.41513513513513,2011-12-07 15:00:00
13769.0,2796.51,135,279.651,2011-12-07 15:08:00
13771.0,2634.45,119,658.6125,2011-10-06 14:18:00
13772.0,1132.13,177,377.3766666666667,2011-11-06 11:43:00
13774.0,345.0,22,345.0,2011-09-19 12:06:00
13777.0,25977.16,197,787.1866666666666,2011-12-09 12:25:00
13778.0,178.7,9,178.7,2011-08-28 15:25:00
13780.0,360.01,57,180.005,2011-12-02 13:49:00
13781.0,127.84,17,127.84,2011-04-03 12:08:00
13782.0,912.0,115,152.0,2011-11-27 11:54:00
13784.0,2462.79,31,223.89,2011-11-30 09:33:00
13786.0,230.4,7,230.4,2010-12-07 13:53:00
13787.0,309.03999999999996,31,154.51999999999998,2011-09-25 12:06:00
13790.0,348.8,45,348.8,2011-12-05 15:48:00
13791.0,1516.0,11,758.0,2011-08-04 11:44:00
13792.0,195.55,13,97.775,2011-10-04 14:31:00
13798.0,37153.85,349,651.8219298245614,2011-12-08 15:51:00
13799.0,688.8599999999999,39,344.42999999999995,2011-08-15 12:07:00
13800.0,558.32,33,558.32,2011-02-03 12:27:00
13801.0,324.8,23,324.8,2011-10-04 10:15:00
13802.0,4599.42,60,1533.14,2011-07-24 10:54:00
13803.0,277.07,17,277.07,2011-03-29 12:57:00
13804.0,2635.79,137,376.5414285714286,2011-11-09 12:32:00
13805.0,924.6,13,462.3,2011-10-18 14:50:00
13806.0,256.38,10,256.38,2011-10-07 11:43:00
13807.0,112.6,7,112.6,2010-12-07 15:48:00
13808.0,1747.66,76,349.53200000000004,2011-12-04 12:18:00
13809.0,155.05,12,155.05,2011-02-07 13:15:00
13810.0,1499.01,35,499.67,2011-11-11 08:33:00
13811.0,814.5,13,271.5,2011-06-09 09:54:00
13812.0,539.0,36,179.66666666666666,2011-10-28 14:27:00
13813.0,1366.8600000000001,69,341.71500000000003,2011-10-31 10:38:00
13814.0,1579.12,57,789.56,2011-09-08 13:48:00
13815.0,4027.36,176,1006.84,2011-11-17 14:19:00
13816.0,571.67,28,285.835,2011-11-16 08:38:00
13817.0,382.98,24,191.49,2011-11-10 17:49:00
13819.0,1140.35,36,380.1166666666666,2011-02-11 10:38:00
13821.0,385.64,59,192.82,2011-07-18 09:49:00
13822.0,632.0,96,316.0,2011-12-04 12:13:00
13823.0,957.66,40,478.83,2011-11-21 10:22:00
13824.0,1698.94,46,339.788,2011-11-07 12:41:00
13826.0,189.5,10,189.5,2011-06-16 13:48:00
13827.0,412.05,93,137.35,2011-10-13 12:38:00
13828.0,209.49,15,209.49,2011-11-17 16:02:00
13831.0,2202.99,74,367.16499999999996,2011-11-23 15:41:00
13832.0,52.2,3,52.2,2011-11-20 15:36:00
13833.0,384.8,29,384.8,2011-07-03 13:27:00
13835.0,834.5699999999999,55,208.64249999999998,2011-11-14 15:37:00
13837.0,271.24,19,135.62,2011-05-12 12:10:00
13838.0,691.73,174,172.9325,2011-12-04 11:00:00
13841.0,85.0,1,85.0,2011-04-01 12:10:00
13842.0,3385.62,206,376.18,2011-10-12 10:51:00
13844.0,361.62,20,361.62,2011-11-28 13:21:00
13845.0,312.98,9,312.98,2011-10-06 08:25:00
13846.0,865.06,55,288.3533333333333,2011-11-15 12:07:00
13848.0,1255.0,5,418.3333333333333,2011-09-08 12:58:00
13849.0,1537.9499999999998,101,768.9749999999999,2011-10-19 10:59:00
13850.0,1595.48,93,1595.48,2011-08-02 14:04:00
13851.0,2651.46,81,883.82,2011-09-05 12:36:00
13853.0,1090.14,23,1090.14,2011-10-13 14:18:00
13854.0,8109.52,110,324.3808,2011-12-01 09:06:00
13856.0,388.5,14,129.5,2011-06-24 10:03:00
13858.0,216.17,11,216.17,2011-10-13 16:17:00
13859.0,201.16,28,201.16,2011-01-17 16:14:00
13860.0,1245.9,76,249.18,2011-12-08 12:57:00
13862.0,2209.36,139,276.17,2011-11-21 16:24:00
13863.0,305.78,20,305.78,2011-04-06 10:20:00
13865.0,501.56,30,125.39,2011-10-12 13:31:00
13866.0,145.67000000000002,7,145.67000000000002,2011-09-26 14:54:00
13867.0,1015.2900000000002,61,338.43000000000006,2011-11-08 15:48:00
13868.0,3192.54,33,1596.27,2011-12-02 16:32:00
13869.0,3104.95,307,776.2375,2011-08-08 13:53:00
13870.0,2770.94,115,346.3675,2011-12-07 13:23:00
13871.0,6403.25,336,492.5576923076923,2011-11-17 10:49:00
13873.0,389.6,23,129.86666666666667,2011-08-12 10:08:00
13874.0,540.45,18,540.45,2010-12-16 18:20:00
13875.0,1786.79,104,357.358,2011-10-17 09:36:00
13876.0,122.7,7,122.7,2011-10-07 10:22:00
13877.0,117.24,3,117.24,2011-09-14 15:49:00
13878.0,1281.53,36,1281.53,2011-10-16 12:19:00
13880.0,3219.77,165,247.67461538461538,2011-11-18 13:44:00
13881.0,17159.52,178,857.976,2011-12-06 12:50:00
13882.0,1191.13,65,238.22600000000003,2011-12-07 11:16:00
13883.0,2674.48,142,534.896,2011-11-29 10:45:00
13884.0,787.6,59,157.52,2011-12-02 16:30:00
13885.0,506.79999999999995,28,253.39999999999998,2011-06-03 15:07:00
13886.0,243.56,16,243.56,2011-09-29 13:17:00
13887.0,349.55,19,349.55,2011-05-19 17:22:00
13888.0,605.63,40,302.815,2011-08-12 10:13:00
13889.0,416.9,15,416.9,2011-09-08 09:13:00
13890.0,1883.81,110,188.381,2011-12-08 15:36:00
13892.0,632.9699999999999,27,158.24249999999998,2011-11-13 11:50:00
13893.0,821.1,21,821.1,2011-02-15 11:30:00
13894.0,564.62,27,188.20666666666668,2011-11-16 09:44:00
13895.0,2593.07,118,648.2675,2011-11-11 16:57:00
13897.0,311.16,17,311.16,2011-10-20 14:30:00
13898.0,155.93,12,155.93,2011-01-18 10:28:00
13899.0,388.52,19,194.26,2011-11-23 13:40:00
13900.0,740.95,43,246.98333333333335,2011-06-09 19:26:00
13901.0,2867.2,149,573.4399999999999,2011-09-28 14:48:00
13904.0,332.64,26,166.32,2011-11-02 13:41:00
13908.0,2369.55,122,592.3875,2011-09-21 11:49:00
13911.0,2580.91,148,286.7677777777778,2011-10-13 15:43:00
13914.0,626.45,33,313.225,2011-11-28 10:35:00
13917.0,272.03999999999996,18,136.01999999999998,2011-10-21 09:56:00
13918.0,1212.84,30,606.42,2011-10-21 12:25:00
13919.0,384.81,28,192.405,2011-10-11 14:24:00
13922.0,172.25,7,172.25,2010-12-23 10:38:00
13923.0,351.13,20,351.13,2011-10-17 12:33:00
13924.0,1838.85,117,306.47499999999997,2011-12-08 09:39:00
13925.0,678.25,41,169.5625,2011-09-08 12:47:00
13926.0,223.85,11,223.85,2011-11-16 13:16:00
13927.0,348.99,21,348.99,2011-09-26 12:00:00
13928.0,464.57000000000005,27,116.14250000000001,2011-11-29 10:33:00
13929.0,842.6499999999999,9,421.32499999999993,2011-06-23 15:26:00
13930.0,337.34000000000003,17,168.67000000000002,2011-10-13 09:45:00
13931.0,1237.53,58,618.765,2011-09-05 10:12:00
13932.0,307.4,16,307.4,2011-02-18 12:02:00
13933.0,608.79,23,304.395,2011-08-22 14:03:00
13934.0,922.1,31,922.1,2011-03-21 08:39:00
13936.0,376.58,26,376.58,2011-06-13 08:47:00
13937.0,158.85,9,158.85,2011-06-23 16:35:00
13938.0,71.66,7,71.66,2011-11-04 14:37:00
13939.0,568.55,45,189.51666666666665,2011-11-16 13:33:00
13940.0,839.14,49,209.785,2011-11-22 15:15:00
13941.0,5112.96,45,1022.592,2011-11-18 09:43:00
13946.0,561.57,11,187.19000000000003,2011-09-21 13:33:00
13947.0,90.6,5,90.6,2011-10-05 14:42:00
13948.0,102.0,3,102.0,2010-12-14 10:18:00
13949.0,2427.32,160,404.55333333333334,2011-12-07 09:35:00
13950.0,745.06,35,186.265,2011-11-28 14:44:00
13951.0,674.45,39,224.8166666666667,2011-06-16 16:43:00
13952.0,3251.071,137,1625.5355,2011-05-06 09:00:00
13953.0,3515.68,20,502.23999999999995,2011-12-02 16:04:00
13954.0,439.91999999999996,25,219.95999999999998,2011-12-08 12:50:00
13955.0,322.96,33,161.48,2011-07-08 17:19:00
13956.0,1026.42,152,205.28400000000002,2011-12-04 13:20:00
13959.0,598.2,92,199.4,2011-09-21 15:06:00
13960.0,230.22,12,115.11,2011-11-18 15:27:00
13962.0,169.55,11,84.775,2011-11-18 08:47:00
13963.0,664.54,35,166.135,2011-02-04 14:43:00
13967.0,80.7,2,80.7,2011-07-17 12:02:00
13969.0,9053.94,626,502.99666666666667,2011-12-02 15:11:00
13971.0,2758.26,149,344.7825,2011-11-21 12:06:00
13972.0,190.25,15,95.125,2011-09-30 11:54:00
13973.0,264.7,11,264.7,2011-02-25 15:21:00
13974.0,413.59,28,413.59,2011-10-21 14:41:00
13975.0,2526.28,338,421.0466666666667,2011-11-08 13:19:00
13976.0,357.98,10,357.98,2011-05-17 09:13:00
13978.0,196.79000000000002,15,98.39500000000001,2011-11-25 11:36:00
13979.0,869.87,54,869.87,2011-09-27 13:32:00
13980.0,200.14,11,200.14,2011-10-10 13:34:00
13982.0,1871.81,111,467.9525,2011-10-31 16:24:00
13983.0,2603.4300000000003,107,216.95250000000001,2011-11-10 11:06:00
13984.0,920.51,16,184.102,2011-11-13 12:38:00
13985.0,7060.13,349,470.67533333333336,2011-12-05 17:06:00
13986.0,320.46,13,320.46,2011-11-22 15:00:00
13988.0,4147.96,234,691.3266666666667,2011-11-20 10:15:00
13989.0,1266.0800000000002,41,633.0400000000001,2011-10-05 09:47:00
13990.0,311.3,16,311.3,2011-05-10 15:19:00
13991.0,855.97,84,142.66166666666666,2011-11-27 16:18:00
13992.0,76.8,5,76.8,2011-11-09 15:23:00
13993.0,3466.36,121,385.1511111111111,2011-10-28 09:06:00
13994.0,2313.14,155,385.5233333333333,2011-12-06 11:05:00
13995.0,1393.69,86,278.738,2011-11-24 14:22:00
13999.0,3901.81,208,325.1508333333333,2011-11-29 13:40:00
14000.0,635.66,15,635.66,2011-05-12 16:50:00
14001.0,2043.08,39,681.0266666666666,2011-10-25 10:31:00
14002.0,529.73,47,264.865,2011-07-28 15:55:00
14004.0,4582.64,171,654.6628571428572,2011-10-27 14:40:00
14005.0,2874.7200000000003,84,574.9440000000001,2011-11-30 12:41:00
14006.0,962.19,30,320.73,2011-08-16 09:39:00
14009.0,695.61,42,347.805,2011-05-25 15:47:00
14012.0,328.8,11,328.8,2011-03-07 12:26:00
14013.0,473.02,34,157.67333333333332,2011-08-21 15:01:00
14014.0,505.18,39,505.18,2011-09-23 13:18:00
14015.0,917.34,20,917.34,2011-10-18 10:02:00
14016.0,4341.21,161,1085.3025,2011-07-01 11:29:00
14019.0,1421.61,66,473.86999999999995,2011-10-24 10:13:00
14020.0,642.8,39,321.4,2011-11-23 09:22:00
14021.0,631.9,22,210.63333333333333,2011-07-07 15:46:00
14022.0,440.0,28,440.0,2011-04-28 14:39:00
14023.0,584.0699999999999,31,292.03499999999997,2011-12-02 13:58:00
14024.0,327.7,16,163.85,2011-08-10 11:30:00
14027.0,104.82,6,104.82,2011-10-10 09:01:00
14029.0,467.65999999999997,15,233.82999999999998,2011-10-07 14:46:00
14030.0,2360.09,243,295.01125,2011-11-21 16:48:00
14031.0,17286.86,250,909.8347368421053,2011-12-02 17:13:00
14032.0,2975.59,143,270.5081818181818,2011-12-07 15:23:00
14034.0,651.82,89,217.27333333333334,2011-11-17 14:02:00
14035.0,1428.02,66,285.604,2011-11-11 10:03:00
14036.0,626.65,38,626.65,2011-02-28 09:26:00
14037.0,147.2,28,73.6,2011-06-16 13:57:00
14038.0,1560.38,92,520.1266666666667,2011-09-22 13:37:00
14039.0,152.2,6,152.2,2011-11-06 13:48:00
14040.0,3614.92,235,301.24333333333334,2011-10-30 12:42:00
14041.0,141.41,21,141.41,2011-03-18 13:25:00
14044.0,652.82,209,163.205,2011-11-13 12:05:00
14045.0,1659.75,6,414.9375,2011-08-22 15:27:00
14046.0,154.99,14,154.99,2011-02-28 14:48:00
14047.0,1308.6100000000001,32,261.72200000000004,2011-12-01 11:43:00
14048.0,409.93,85,409.93,2011-02-07 14:53:00
14049.0,5681.719999999999,488,1420.4299999999998,2011-11-23 12:20:00
14050.0,746.36,54,373.18,2011-11-08 10:00:00
14051.0,15610.390000000001,210,678.7126086956522,2011-12-09 10:20:00
14052.0,225.36,56,225.36,2011-11-20 12:30:00
14053.0,260.25,4,130.125,2011-08-07 14:27:00
14054.0,92.46,6,92.46,2011-10-05 15:49:00
14055.0,725.6400000000001,10,725.6400000000001,2011-08-25 15:04:00
14056.0,8214.65,1106,357.1586956521739,2011-12-08 13:36:00
14057.0,6217.96,284,365.76235294117646,2011-11-16 10:32:00
14059.0,183.6,8,183.6,2011-03-18 10:06:00
14060.0,6140.42,202,323.18,2011-12-05 12:29:00
14062.0,10464.85,111,872.0708333333333,2011-11-30 10:04:00
14064.0,1353.74,80,270.748,2011-11-10 13:14:00
14066.0,152.55,7,152.55,2011-03-18 12:21:00
14067.0,374.7,52,187.35,2011-10-07 10:21:00
14068.0,265.85,24,265.85,2011-01-23 16:02:00
14071.0,1438.82,324,179.8525,2011-12-06 12:27:00
14073.0,151.04,13,151.04,2011-11-07 15:49:00
14075.0,942.26,43,314.08666666666664,2011-12-05 08:38:00
14076.0,122.47,46,122.47,2011-08-02 15:19:00
14077.0,499.42,42,99.884,2011-10-30 12:35:00
14078.0,1049.3700000000001,65,174.895,2011-08-30 12:16:00
14079.0,375.1,12,375.1,2011-08-07 12:10:00
14080.0,45.599999999999994,4,45.599999999999994,2011-11-07 11:09:00
14081.0,934.52,153,467.26,2011-02-10 16:17:00
14082.0,182.25,29,182.25,2010-12-10 11:02:00
14083.0,1018.4300000000001,181,113.1588888888889,2011-12-05 13:14:00
14085.0,4448.54,450,247.14111111111112,2011-12-07 13:46:00
14087.0,194.42,69,194.42,2011-12-07 12:41:00
14088.0,50491.81,589,3883.9853846153846,2011-11-29 16:16:00
14089.0,161.0,14,161.0,2011-10-14 10:38:00
14090.0,76.32000000000001,1,76.32000000000001,2011-01-19 10:51:00
14092.0,4076.91,214,291.2078571428571,2011-12-02 12:13:00
14093.0,442.85,105,442.85,2011-11-27 16:27:00
14096.0,65164.79,5111,3833.2229411764706,2011-12-05 17:17:00
14098.0,147.35,21,147.35,2011-11-03 10:13:00
14099.0,3104.17,250,282.1972727272727,2011-11-23 13:53:00
14100.0,194.9,26,194.9,2011-07-25 11:01:00
14101.0,5976.79,35,996.1316666666667,2011-09-27 12:28:00
14102.0,1360.28,79,272.056,2011-12-04 15:38:00
14104.0,216.21,21,108.105,2011-07-08 12:50:00
14105.0,1266.23,74,1266.23,2011-04-14 17:58:00
14107.0,2703.23,123,386.17571428571426,2011-10-19 12:12:00
14108.0,597.91,34,298.955,2011-11-09 10:41:00
14109.0,144.2,9,144.2,2011-09-28 10:18:00
14110.0,5683.150000000001,155,473.59583333333336,2011-12-06 12:26:00
14111.0,692.85,10,173.2125,2011-11-25 13:44:00
14112.0,2915.15,160,416.45,2011-11-17 12:30:00
14113.0,1840.42,34,460.105,2011-12-06 12:18:00
14114.0,386.53,15,193.265,2011-03-11 09:42:00
14116.0,1382.74,72,276.548,2011-11-20 10:29:00
14117.0,90.0,3,90.0,2011-07-19 09:49:00
14121.0,2780.15,159,695.0375,2011-12-06 12:19:00
14124.0,419.58,5,419.58,2011-09-16 13:32:00
14125.0,2740.43,167,913.4766666666666,2011-11-29 12:47:00
14126.0,706.13,15,235.37666666666667,2011-12-02 11:45:00
14127.0,709.71,44,236.57000000000002,2011-08-09 10:49:00
14128.0,637.5,46,318.75,2011-10-10 12:00:00
14129.0,1123.8600000000001,52,224.77200000000002,2011-12-08 11:02:00
14130.0,483.86,67,483.86,2011-01-24 16:05:00
14132.0,3586.03,200,326.00272727272727,2011-12-07 13:35:00
14133.0,605.64,28,201.88,2011-08-02 11:34:00
14135.0,4690.31,134,312.68733333333336,2011-12-08 11:38:00
14138.0,982.3800000000001,47,491.19000000000005,2011-12-08 12:44:00
14139.0,415.82,26,415.82,2011-10-24 13:34:00
14140.0,935.05,66,467.525,2011-12-06 09:05:00
14141.0,915.1300000000001,40,228.78250000000003,2011-12-07 09:53:00
14142.0,311.81,22,311.81,2010-12-01 16:33:00
14143.0,115.8,7,115.8,2011-07-29 09:48:00
14145.0,3742.2,11,935.55,2011-10-24 12:10:00
14146.0,4191.0,210,838.2,2011-12-01 10:18:00
14147.0,483.40000000000003,5,241.70000000000002,2011-09-22 18:10:00
14148.0,157.2,3,157.2,2011-04-20 12:02:00
14149.0,446.62,28,446.62,2011-05-03 09:44:00
14150.0,658.6400000000001,26,329.32000000000005,2011-11-04 10:05:00
14152.0,621.29,49,310.645,2011-09-25 12:54:00
14154.0,1345.62,52,672.81,2011-04-14 16:26:00
14155.0,118.75,6,118.75,2011-03-18 14:13:00
14156.0,117379.63,1400,2134.175090909091,2011-11-30 10:54:00
14157.0,432.88,48,216.44,2011-11-20 11:32:00
14158.0,507.66,41,507.66,2011-10-30 15:08:00
14159.0,4693.01,1204,426.6372727272728,2011-11-20 12:36:00
14161.0,1110.52,108,370.17333333333335,2011-05-08 11:41:00
14162.0,289.36,25,144.68,2011-06-19 11:36:00
14163.0,2445.91,52,611.4775,2011-09-13 15:18:00
14164.0,1631.77,29,815.885,2011-09-30 12:24:00
14165.0,122.54,25,122.54,2011-03-09 12:39:00
14167.0,574.84,52,143.71,2011-10-31 14:29:00
14171.0,363.79,58,363.79,2011-09-02 16:43:00
14173.0,450.84000000000003,29,112.71000000000001,2011-11-29 11:54:00
14174.0,134.46,26,134.46,2011-11-06 13:17:00
14175.0,3222.3,149,1074.1000000000001,2011-10-11 11:55:00
14176.0,576.9000000000001,31,144.22500000000002,2011-02-15 13:12:00
14177.0,559.41,42,139.8525,2011-09-14 15:11:00
14178.0,1620.93,327,231.5614285714286,2011-12-01 12:01:00
14179.0,719.7800000000001,165,359.89000000000004,2011-10-30 12:07:00
14180.0,4748.52,240,189.94080000000002,2011-11-29 10:56:00
14184.0,452.89,24,452.89,2011-10-04 12:43:00
14185.0,197.65,3,197.65,2011-01-12 13:52:00
14188.0,2054.36,65,342.3933333333334,2011-11-09 12:45:00
14189.0,4654.08,265,310.272,2011-12-07 15:55:00
14191.0,4684.76,259,360.36615384615385,2011-12-08 09:23:00
